2025-04-20 10:20:27,788 INFO    Thread-12 :84930 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/liswahyuni/Documents/PrincipalAIEngineer_SMARTM2M_Indonesia/wandb/run-20250420_102026-wdr8stq1/files/wandb-metadata.json
2025-04-20 10:20:27,788 INFO    Thread-12 :84930 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/liswahyuni/Documents/PrincipalAIEngineer_SMARTM2M_Indonesia/wandb/run-20250420_102026-wdr8stq1/files/output.log
2025-04-20 10:20:29,794 INFO    Thread-12 :84930 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/liswahyuni/Documents/PrincipalAIEngineer_SMARTM2M_Indonesia/wandb/run-20250420_102026-wdr8stq1/files/output.log
2025-04-20 10:20:31,290 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:20:33,241 DEBUG   SenderThread:84930 [sender.py:send():375] send: telemetry
2025-04-20 10:20:35,817 INFO    Thread-12 :84930 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/liswahyuni/Documents/PrincipalAIEngineer_SMARTM2M_Indonesia/wandb/run-20250420_102026-wdr8stq1/files/output.log
2025-04-20 10:20:36,328 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:20:37,823 INFO    Thread-12 :84930 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/liswahyuni/Documents/PrincipalAIEngineer_SMARTM2M_Indonesia/wandb/run-20250420_102026-wdr8stq1/files/output.log
2025-04-20 10:20:38,832 INFO    Thread-12 :84930 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/liswahyuni/Documents/PrincipalAIEngineer_SMARTM2M_Indonesia/wandb/run-20250420_102026-wdr8stq1/files/output.log
2025-04-20 10:20:41,715 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:20:41,977 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: stop_status
2025-04-20 10:20:41,977 DEBUG   SenderThread:84930 [sender.py:send_request():402] send_request: stop_status
2025-04-20 10:20:43,087 INFO    StreamThr :84930 [internal.py:wandb_internal():86] W&B internal server running at pid: 84930, started at: 2025-04-20 10:20:43.086466
2025-04-20 10:20:43,088 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status
2025-04-20 10:20:43,099 INFO    WriterThread:84930 [datastore.py:open_for_write():85] open: /Users/liswahyuni/Documents/PrincipalAIEngineer_SMARTM2M_Indonesia/wandb/run-20250420_102043-9c6djhbr/run-9c6djhbr.wandb
2025-04-20 10:20:43,100 DEBUG   SenderThread:84930 [sender.py:send():375] send: header
2025-04-20 10:20:43,100 DEBUG   SenderThread:84930 [sender.py:send():375] send: run
2025-04-20 10:20:43,739 INFO    SenderThread:84930 [dir_watcher.py:__init__():219] watching files in: /Users/liswahyuni/Documents/PrincipalAIEngineer_SMARTM2M_Indonesia/wandb/run-20250420_102043-9c6djhbr/files
2025-04-20 10:20:43,739 INFO    SenderThread:84930 [sender.py:_start_run_threads():1124] run started: 9c6djhbr with start time 1745119243.090393
2025-04-20 10:20:43,739 DEBUG   SenderThread:84930 [sender.py:send_request():402] send_request: summary_record
2025-04-20 10:20:43,740 INFO    SenderThread:84930 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-04-20 10:20:43,741 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: check_version
2025-04-20 10:20:43,742 DEBUG   SenderThread:84930 [sender.py:send_request():402] send_request: check_version
2025-04-20 10:20:43,883 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: run_start
2025-04-20 10:20:43,884 DEBUG   HandlerThread:84930 [system_info.py:__init__():31] System info init
2025-04-20 10:20:43,884 DEBUG   HandlerThread:84930 [system_info.py:__init__():46] System info init done
2025-04-20 10:20:43,884 INFO    HandlerThread:84930 [system_monitor.py:start():181] Starting system monitor
2025-04-20 10:20:43,885 INFO    SystemMonitor:84930 [system_monitor.py:_start():145] Starting system asset monitoring threads
2025-04-20 10:20:43,885 INFO    HandlerThread:84930 [system_monitor.py:probe():201] Collecting system info
2025-04-20 10:20:43,886 INFO    SystemMonitor:84930 [interfaces.py:start():190] Started cpu monitoring
2025-04-20 10:20:43,887 INFO    SystemMonitor:84930 [interfaces.py:start():190] Started disk monitoring
2025-04-20 10:20:43,887 INFO    SystemMonitor:84930 [interfaces.py:start():190] Started gpuapple monitoring
2025-04-20 10:20:43,887 DEBUG   HandlerThread:84930 [system_info.py:probe():195] Probing system
2025-04-20 10:20:43,891 INFO    SystemMonitor:84930 [interfaces.py:start():190] Started memory monitoring
2025-04-20 10:20:43,893 INFO    SystemMonitor:84930 [interfaces.py:start():190] Started network monitoring
2025-04-20 10:20:43,893 DEBUG   HandlerThread:84930 [git.py:repo():40] git repository is invalid
2025-04-20 10:20:43,894 DEBUG   HandlerThread:84930 [system_info.py:probe():240] Probing system done
